agent_id,name,road,lat,lon,length_m,condition,betweenness,daily_tonnes,criticality_score,condition_weight,flood_risk,vulnerability_score
1002517,bridge 848,N2,24.4645,91.573416,51.5,B,0.21317592361576185,28494.931034482757,6074.433241643298,2,0.4,0.8
1002521,bridge 849,N2,24.4732216,91.5743049,21.5,B,0.21167127726783946,28494.931034482757,6031.5584477279635,2,0.4,0.8
1002523,bridge 850,N2,24.4752493,91.574916,6.2,A,0.2109169478987477,28494.931034482757,6010.063884378409,1,0.4,0.4
1002525,bridge 851,N2,24.4798327,91.5762771,5.1,A,0.21016280091103146,28494.931034482757,5988.574517973571,1,0.4,0.4
1002526,bridge 852,N2,24.4821938,91.5769993,2.0,A,0.20978545384511008,28494.931034482757,5977.822039354077,1,0.4,0.4
1002527,bridge 853,N2,24.4842774,91.577666,1.5,A,0.20940774201643766,28494.931034482757,5967.059166845149,1,0.4,0.4
1002528,bridge 854,N2,24.4852774,91.5779716,2.6,A,0.20902966542501425,28494.931034482757,5956.2859004467855,1,0.4,0.4
1002529,bridge 855,N2,24.4862774,91.5782771,2.0,A,0.20865122407083986,28494.931034482757,5945.50224015899,1,0.4,0.4
1002531,bridge 856,N2,24.4872219,91.5784993,1.0,A,0.20789379421836449,28494.931034482757,5923.919328749246,1,0.4,0.4
1002532,bridge 857,N2,24.487583,91.5786104,1.5,A,0.20751462333868806,28494.931034482757,5913.114880682582,1,0.4,0.4
1002533,bridge 858,N2,24.4913886,91.5799716,24.0,B,0.2071350876962606,28494.931034482757,5902.300038726484,2,0.4,0.8
1002535,bridge 859,N2,24.4930274,91.580416,6.5,A,0.20637492212315267,28494.931034482757,5880.639173145985,1,0.4,0.4
1002536,bridge 860,N2,24.4934719,91.5804716,2.0,A,0.20599429219247217,28494.931034482757,5869.793149521584,1,0.4,0.4
1002537,bridge 861,N2,24.4939997,91.5805827,2.0,A,0.20561329749904067,28494.931034482757,5858.93673200775,1,0.4,0.4
1002538,bridge 862,N2,24.4946941,91.5807216,2.0,A,0.20523193804285816,28494.931034482757,5848.069920604482,1,0.4,0.4
1002539,bridge 863,N2,24.4951108,91.5808327,2.0,A,0.20485021382392465,28494.931034482757,5837.1927153117795,1,0.4,0.4
1002541,bridge 864,N2,24.4961663,91.5811104,2.5,A,0.20408567109780457,28494.931034482757,5815.407123058072,1,0.4,0.4
1002542,bridge 865,N2,24.4969441,91.5815827,6.3,A,0.20370285259061802,28494.931034482757,5804.498736097067,1,0.4,0.4
1002543,bridge 866,N2,24.4979997,91.5825827,2.6,A,0.20331966932068044,28494.931034482757,5793.579955246629,1,0.4,0.4
1002544,bridge 867,N2,24.4983052,91.5827771,2.6,A,0.20293612128799188,28494.931034482757,5782.650780506757,1,0.4,0.4
1002545,bridge 868,N2,24.4987219,91.5830271,2.6,A,0.2025522084925523,28494.931034482757,5771.71121187745,1,0.4,0.4
1002546,bridge 869,N2,24.4996941,91.5833608,2.0,A,0.20216793093436167,28494.931034482757,5760.7612493587085,1,0.4,0.4
1002549,bridge 870,N2,24.5055556,91.5848886,7.6,A,0.20101528064116536,28494.931034482757,5727.916558747203,1,0.4,0.4
1002550,bridge 871,N2,24.50625,91.5849719,2.0,A,0.20063063832022376,28494.931034482757,5716.95620233903,1,0.4,0.4
1002551,bridge 872,N2,24.5074444,91.5852219,2.0,A,0.20024563123653114,28494.931034482757,5705.985452041421,1,0.4,0.4
1002552,bridge 873,N2,24.5086944,91.5851663,6.3,A,0.1998602593900875,28494.931034482757,5695.004307854379,1,0.4,0.4
1002553,bridge 874,N2,24.5117778,91.5853052,7.5,B,0.19947452278089287,28494.931034482757,5684.012769777902,2,0.4,0.8
1002555,bridge 875,N2,24.5159167,91.5867497,9.6,A,0.19870195527425052,28494.931034482757,5661.998511956646,1,0.4,0.4
1002556,bridge 876,N2,24.5195271,91.5891941,3.0,A,0.19831512437680285,28494.931034482757,5650.975792211868,1,0.4,0.4
1002558,bridge 877,N2,24.5213049,91.5895552,4.0,A,0.19754036829365443,28494.931034482757,5628.899171054008,1,0.4,0.4
1002559,bridge 878,N2,24.5214438,91.589583,1.0,A,0.1971524431079537,28494.931034482757,5617.845269640927,1,0.4,0.4
1002560,bridge 879,N2,24.5234438,91.5903052,1.0,A,0.196764153159502,28494.931034482757,5606.780974338411,1,0.4,0.4
1002564,bridge 880,N2,24.5289993,91.5954163,2.5,A,0.19520953431469104,28494.931034482757,5562.482217570617,1,0.4,0.4
1002565,bridge 881,N2,24.5333886,91.5982219,4.3,A,0.19482015007798628,28494.931034482757,5551.3867405998,1,0.4,0.4
1002566,bridge 882,N2,24.5347497,91.5991663,1.8,A,0.1944304010785305,28494.931034482757,5540.2808697395485,1,0.4,0.4
1002567,bridge 883,N2,24.5356663,91.6000833,3.2,A,0.19404028731632372,28494.931034482757,5529.164604989864,1,0.4,0.4
1002569,bridge 884,N2,24.5363052,91.6007222,2.0,A,0.19325896550365712,28494.931034482757,5506.900893822192,1,0.4,0.4
1002570,bridge 885,N2,24.5372497,91.6016389,1.5,A,0.19286775745319729,28494.931034482757,5495.753447404204,1,0.4,0.4
1002571,bridge 886,N2,24.5386941,91.6030556,1.5,A,0.19247618463998645,28494.931034482757,5484.595607096783,1,0.4,0.4
1002572,bridge 887,N2,24.5398608,91.6040556,1.5,A,0.1920842470640246,28494.931034482757,5473.427372899928,1,0.4,0.4
1002573,bridge 888,N2,24.5417219,91.6045278,6.4,A,0.19169194472531176,28494.931034482757,5462.248744813639,1,0.4,0.4
1002576,bridge 889,N2,24.5443052,91.6049722,7.0,A,0.19051284913266714,28494.931034482757,5428.650497218168,1,0.4,0.4
1002577,bridge 890,N2,24.5477774,91.6054722,44.3,C,0.19011908774295022,28494.931034482757,5417.4302935741425,3,0.4,1.2000000000000002
1002580,bridge 891,N2,24.5513056,91.6055278,1.5,A,0.18893780357379952,28494.931034482757,5383.769682642067,1,0.4,0.4
1002581,bridge 892,N2,24.5525833,91.6053333,1.5,A,0.18854404218408263,28494.931034482757,5372.549478998042,1,0.4,0.4
1002587,bridge 893,N2,24.5628333,91.60275,2.0,A,0.18618202098990774,28494.931034482757,5305.243847968042,1,0.4,0.4
1002588,bridge 894,N2,24.5661667,91.6028333,22.0,A,0.18578898912569286,28494.931034482757,5294.044432102885,1,0.4,0.4
1002591,bridge 895,N2,24.570756351898737,91.602838578481,14.0,B,0.1846087992447952,28494.931034482757,5260.415002839111,2,0.4,0.8
1002593,bridge 896,N2,24.5755549,91.6009167,2.0,A,0.1838209117026104,28494.931034482757,5237.964201661627,1,0.4,0.4
1002595,bridge 897,N2,24.5805827,91.597833,35.5,A,0.18303211225354804,28494.931034482757,5215.487415760558,1,0.4,0.4
1002597,bridge 898,N2,24.5827771,91.5989719,3.0,A,0.18224203613485718,28494.931034482757,5192.97425124647,1,0.4,0.4
1002598,bridge 899,N2,24.5848052,91.5996663,34.9,A,0.1818464509313852,28494.931034482757,5181.702078155275,1,0.4,0.4
1002601,bridge 900,N2,24.5875274,91.6005833,2.0,A,0.1806586010327163,28494.931034482757,5147.854377213386,1,0.4,0.4
1002602,bridge 901,N2,24.5896663,91.6013056,6.03,A,0.18026228630374233,28494.931034482757,5136.561416343324,1,0.4,0.4
1002604,bridge 902,N2,24.5927774,91.6023056,2.0,A,0.17946856255754132,28494.931034482757,5113.944312934894,1,0.4,0.4
1002606,bridge 903,N2,24.5952774,91.6047222,1.5,A,0.17867611548096887,28494.931034482757,5091.363588139485,1,0.4,0.4
1002608,bridge 904,N2,24.5962774,91.6113889,1.5,A,0.1778831212602699,28494.931034482757,5068.767272509924,1,0.4,0.4
1002610,bridge 905,N2,24.6011944,91.6156111,73.0,A,0.1770892151326934,28494.931034482757,5046.144972156779,1,0.4,0.4
1002612,bridge 906,N2,24.6041111,91.6177771,3.0,A,0.17629403233548835,28494.931034482757,5023.486293190614,1,0.4,0.4
1002615,bridge 907,N2,24.6071389,91.6216104,3.0,A,0.1750985224190482,28494.931034482757,4989.420320570611,1,0.4,0.4
1002617,bridge 908,N2,24.6105556,91.6265549,2.0,A,0.17430078628258608,28494.931034482757,4966.688884378408,1,0.4,0.4
1002618,bridge 909,N2,24.6112778,91.627666,7.2,A,0.17390155345160402,28494.931034482757,4955.312772392874,1,0.4,0.4
1002619,bridge 910,N2,24.6123611,91.629416,4.0,A,0.17350195585787093,28494.931034482757,4943.926266517904,1,0.4,0.4
1002620,bridge 911,N2,24.6134167,91.6312493,60.4,B,0.17310199350138683,28494.931034482757,4932.5293667535,2,0.4,0.8
1002625,bridge 912,N2,24.6128889,91.644333,15.0,A,0.17109981076108477,28494.931034482757,4875.4773076501615,1,0.4,0.4
1002627,bridge 913,N2,24.6143611,91.6514167,9.3,A,0.17029787985298603,28494.931034482757,4852.626341729468,1,0.4,0.4
1002629,bridge 914,N2,24.6169438,91.66,30.0,B,0.16949485465663422,28494.931034482757,4829.74419414047,2,0.4,0.8
1002632,bridge 915,N2,24.6238604,91.6702771,16.75,A,0.16828840185766375,28494.931034482757,4795.3664048374485,1,0.4,0.4
1002636,bridge 916,N2,24.6264993,91.6774993,4.0,A,0.16667560335406645,28494.931034482757,4749.409822704926,1,0.4,0.4
1002638,bridge 917,N2,24.6293604,91.6791382,282.35,D,0.14468278042595534,28494.931034482757,4122.725850114809,4,0.4,1.6
1002643,bridge 918,N2,24.6432219,91.6919997,25.4,A,0.1422043999142078,28494.931034482757,4052.104568355357,1,0.4,0.4
1002648,bridge 919,N2,24.6571944,91.7077778,2.0,A,0.13973276751335398,28494.931034482757,3981.6755735504344,1,0.4,0.4
1002650,bridge 920,N2,24.6634444,91.7116389,62.5,C,0.13875210285725958,28494.931034482757,3953.7316018070696,3,0.4,1.2000000000000002
1002653,bridge 921,N2,24.6712216,91.7153611,22.0,A,0.13728739803057297,28494.931034482757,3911.9949387847605,1,0.4,0.4
1002657,bridge 922,N2,24.6801104,91.7229993,3.0,A,0.1353485016275714,28494.931034482757,3856.746219498224,1,0.4,0.4
1002658,bridge 923,N2,24.6803049,91.7231104,24.7,A,0.13486464383835467,28494.931034482757,3842.9587251639964,1,0.4,0.4
1002661,bridge 924,N2,24.6864441,91.7243604,24.5,A,0.13341452952170849,28494.931034482757,3801.6378177190472,1,0.4,0.4
1002663,bridge 925,N2,24.6887774,91.7246938,3.0,A,0.132446449180524,28494.931034482757,3774.052435161157,1,0.4,0.4
1002666,bridge 926,N2,24.6971663,91.7270549,2.5,A,0.1309979762962574,28494.931034482757,3732.7783002186616,1,0.4,0.4
1002667,bridge 927,N2,24.7032222,91.7297493,2.0,A,0.13051484803254268,28494.931034482757,3719.011593663301,1,0.4,0.4
1002670,bridge 928,N2,24.7098056,91.7382497,8.2,A,0.12906984039441066,28494.931034482757,3677.8362006704288,1,0.4,0.4
1002673,bridge 929,N2,24.722916,91.7530556,3.0,A,0.12763668754568652,28494.931034482757,3636.9986090841617,1,0.4,0.4
1002677,bridge 930,N2,24.7322493,91.7669438,7.2,A,0.12572678978139037,28494.931034482757,3582.57620400763,1,0.4,0.4
1002679,bridge 931,N2,24.7350274,91.7702216,2.0,A,0.12477038184823827,28494.931034482757,3555.323425911629,1,0.4,0.4
1002683,bridge 932,N2,24.7486386,91.7795271,2.0,A,0.12285683645643201,28494.931034482757,3500.7970819407574,1,0.4,0.4
1002686,bridge 933,N2,24.7605,91.7838886,1.5,A,0.1214213126498263,28494.931034482757,3459.891930073169,1,0.4,0.4
1002688,bridge 934,N2,24.766159415752213,91.78328384619468,2.0,A,0.12046490471667418,28494.931034482757,3432.6391519771673,1,0.4,0.4
1002689,bridge 935,N2,24.7686104,91.782916,1.5,A,0.11998651836872262,28494.931034482757,3419.0075659844497,1,0.4,0.4
1002693,bridge 936,N2,24.7847219,91.7849719,2.0,A,0.11807789727405502,28494.931034482757,3364.6215395209374,1,0.4,0.4
1002694,bridge 937,N2,24.7890552,91.7876386,2.0,A,0.11760096997710749,28494.931034482757,3351.0315290859553,1,0.4,0.4
1002696,bridge 938,N2,24.7915274,91.7891108,2.0,A,0.11664602109495942,28494.931034482757,3323.8203265476895,1,0.4,0.4
1002697,bridge 939,N2,24.7961386,91.7895274,2.0,A,0.11616799950975887,28494.931034482757,3310.199134444406,1,0.4,0.4
1002699,bridge 940,N2,24.8055,91.7906663,12.4,C,0.11521086205110471,28494.931034482757,3282.9255685695357,3,0.4,1.2000000000000002
1002701,bridge 941,N2,24.8075833,91.7912774,2.5,A,0.11425390697382608,28494.931034482757,3255.6571996393827,1,0.4,0.4
1002702,bridge 942,N2,24.8107222,91.7920274,2.5,A,0.1137751558631235,28494.931034482757,3242.0152197572306,1,0.4,0.4
1002707,bridge 943,N2,24.8267216,91.813,2.5,A,0.11138632460674928,28494.931034482757,3173.9456378538307,1,0.4,0.4
1002710,bridge 944,N2,24.8363052,91.8203327,11.8,B,0.1099610141571719,28494.931034482757,3133.3315148903953,2,0.4,0.8
1002714,bridge 945,N2,24.8484997,91.8255271,3.0,B,0.10806388308916115,28494.931034482757,3079.2728959440547,2,0.4,0.8
1002717,bridge 946,N2,24.8584167,91.8384719,12.2,B,0.10670295326513729,28494.931034482757,3040.493294465724,2,0.4,0.8
1002719,bridge 947,N2,24.85925,91.8412497,3.0,A,0.10580344832114297,28494.931034482757,3014.861963121429,1,0.4,0.4
1002720,bridge 948,N2,24.86075,91.8460552,3.0,A,0.10535314870501929,28494.931034482757,3002.030706615131,1,0.4,0.4
1002724,bridge 949,N2,24.8635278,91.8519444,40.8,A,0.10354957928264298,28494.931034482757,2950.638120308616,1,0.4,0.4
1002729,bridge 950,N2,24.870416,91.8655,1.5,A,0.10130446455016728,28494.931034482757,2886.66373084222,1,0.4,0.4
1002731,bridge 951,N2,24.8740271,91.8677493,7.0,B,0.10040495960617295,28494.931034482757,2861.0323994979253,2,0.4,0.8
1002734,bridge 952,N2,24.8772216,91.8737216,21.0,A,0.09905479028330394,28494.931034482757,2822.5594177578987,1,0.4,0.4
1002737,bridge 953,N2,24.878666,91.8771382,9.5,A,0.0908864756185282,28494.931034482757,2589.8038547171595,1,0.4,0.4
1002739,bridge 954,N2,24.8827493,91.8796938,298.2,B,0.08979291689099576,28494.931034482757,2558.642974193966,2,0.4,0.8
1002741,bridge 955,N2,24.8874719,91.8804993,9.1,A,0.08869789911245927,28494.931034482757,2527.4405181130364,1,0.4,0.4
1002744,bridge 956,N2,24.8929997,91.8783049,4.4,A,0.08705263672402196,28494.931034482757,2480.5588798208864,1,0.4,0.4
1002745,bridge 957,N2,24.8937497,91.878416,3.0,A,0.08650348640237417,28494.931034482757,2464.910879277969,1,0.4,0.4
1002746,bridge 958,N2,24.8951663,91.880166,2.0,A,0.08595397131797536,28494.931034482757,2449.252484845617,1,0.4,0.4
1002747,bridge 959,N2,24.8953052,91.8822493,8.5,A,0.08540409147082555,28494.931034482757,2433.583696523831,1,0.4,0.4
1002752,bridge 960,N2,24.8951941,91.897833,2.0,A,0.08264922079381129,28494.931034482757,2355.083846573391,1,0.4,0.4
1002753,bridge 961,N2,24.8966108,91.9039444,6.1,B,0.0820971523701554,28494.931034482757,2339.352694915001,2,0.4,0.8
1002755,bridge 962,N2,24.9005,91.9141667,2.0,A,0.08099192123459059,28494.931034482757,2307.8592099299185,1,0.4,0.4
1002758,bridge 963,N2,24.9068333,91.9244993,11.85,C,0.0793313388106108,28494.931034482757,2260.54102828154,3,0.4,1.2000000000000002
1002761,bridge 964,N2,24.9132778,91.9366108,11.7,A,0.07766747352187191,28494.931034482757,2213.1293016282557,1,0.4,0.4
1002764,bridge 965,N2,24.9152222,91.947833,15.0,C,0.07600032536837391,28494.931034482757,2165.624029970065,3,0.4,1.2000000000000002
1002766,bridge 966,N2,24.9157778,91.9473608,3.0,A,0.07488706945228685,28494.931034482757,2133.901879417434,1,0.4,0.4
1002768,bridge 967,N2,24.9163056,91.949583,3.0,A,0.07377235448519574,28494.931034482757,2102.1381533070676,1,0.4,0.4
1002770,bridge 968,N2,24.9197493,91.9585278,14.4,A,0.0726561804671006,28494.931034482757,2070.3328516389647,1,0.4,0.4
1002773,bridge 969,N2,24.9294438,91.9708327,12.45,B,0.07097918371932528,28494.931034482757,2022.5469449660552,2,0.4,0.8
1002775,bridge 970,N2,24.9305827,91.9725549,3.0,A,0.06985936207372001,28494.931034482757,1990.6377044036121,1,0.4,0.4
1002777,bridge 971,N2,24.9342219,91.9789716,3.0,A,0.0687380813771107,28494.931034482757,1958.6868882834328,1,0.4,0.4
1002779,bridge 972,N2,24.9367497,91.9838886,6.0,A,0.06761534162949734,28494.931034482757,1926.6944966055175,1,0.4,0.4
1002780,bridge 973,N2,24.9368052,91.9840274,9.25,A,0.06705342461156415,28494.931034482757,1910.6827099324091,1,0.4,0.4
1002784,bridge 974,N2,24.9488608,92.0035833,3.0,A,0.06480210891232124,28494.931034482757,1846.5316243456343,1,0.4,0.4
1002786,bridge 975,N2,24.9518611,92.0073333,9.25,A,0.06367426248619373,28494.931034482757,1814.393718215643,1,0.4,0.4
1002788,bridge 976,N2,24.9565278,92.0110278,3.9,A,0.06254495700906217,28494.931034482757,1782.2142365279153,1,0.4,0.4
1002790,bridge 977,N2,24.9580556,92.0120278,6.5,A,0.061414192480926555,28494.931034482757,1749.9931792824516,1,0.4,0.4
1002793,bridge 978,N2,24.9645278,92.024166,9.0,A,0.05971530996809055,28494.931034482757,1701.583639243501,1,0.4,0.4
1002795,bridge 979,N2,24.972666,92.0328327,6.85,A,0.058580897812444827,28494.931034482757,1669.258643103697,1,0.4,0.4
1002797,bridge 980,N2,24.9750271,92.0346663,3.0,A,0.057445026605795056,28494.931034482757,1636.8920714061571,1,0.4,0.4
1002799,bridge 981,N2,24.9832216,92.037833,4.5,A,0.05630769634814124,28494.931034482757,1604.4839241508812,1,0.4,0.4
1002801,bridge 982,N2,24.989583,92.0422497,90.8,A,0.05516890703948338,28494.931034482757,1572.0342013378693,1,0.4,0.4
1002804,bridge 983,N2,25.0015833,92.0479719,83.1,B,0.053457987355863996,28494.931034482757,1523.2816629475958,2,0.4,0.8
1002808,bridge 984,N2,25.0141111,92.0612778,36.3,B,0.051171654432524,28494.931034482757,1458.1327639751553,2,0.4,0.8
1002812,bridge 985,N2,25.0290827,92.0718327,36.0,C,0.048879485305167815,28494.931034482757,1392.8175627717703,3,0.4,1.2000000000000002
1002815,bridge 986,N2,25.0372497,92.0833886,55.5,B,0.04715652845076505,28494.931034482757,1343.7220260301742,2,0.4,0.8
1002819,bridge 987,N2,25.0478886,92.0959441,12.4,A,0.04485414596638055,28494.931034482757,1278.1157959226366,1,0.4,0.4
1002821,bridge 988,N2,25.05306973636364,92.1016686348485,6.1,A,0.04370076614768222,28494.931034482757,1245.2503175322636,1,0.4,0.4
1002822,bridge 989,N2,25.0551111,92.1038889,9.1,A,0.043123529094206546,28494.931034482757,1228.8019875029263,1,0.4,0.4
1002824,bridge 990,N2,25.0588056,92.1061389,9.1,A,0.04196796069900215,28494.931034482757,1195.874145775949,1,0.4,0.4
1002827,bridge 991,N2,25.0675549,92.1106389,21.75,B,0.04023187238556298,28494.931034482757,1146.4044290147283,2,0.4,0.8
1002831,bridge 992,N2,25.0829438,92.1154722,21.4,A,0.037911981289129926,28494.931034482757,1080.2992922143578,1,0.4,0.4
1002835,bridge 993,N2,25.092083,92.1178604,190.5,B,0.035586253988680684,28494.931034482757,1014.027853183043,2,0.4,0.8
1002838,bridge 994,N2,25.1030278,92.1184438,26.0,B,0.03383812850445813,28494.931034482757,964.2151380704996,2,0.4,0.8
1002842,bridge 995,N2,25.1252493,92.1163611,87.5,A,0.03150218784698057,28494.931034482757,897.6526701350322,1,0.4,0.4
1002845,bridge 996,N2,25.1296382,92.1196382,26.0,A,0.029746402344986773,28494.931034482757,847.6216833443743,1,0.4,0.4
1002847,bridge 997,N2,25.131666,92.1203049,22.0,A,0.028574054863235856,28494.931034482757,814.2157227034323,1,0.4,0.4
1002850,bridge 998,N2,25.138340625862067,92.11999648103448,79.0,A,0.02681279791997689,28494.931034482757,764.0288275712642,1,0.4,0.4
1002853,bridge 999,N2,25.1408608,92.1197771,14.4,A,0.02504825811195882,28494.931034482757,713.7483874341899,1,0.4,0.4
1002856,bridge 1000,N2,25.15025,92.1126944,63.5,B,0.023280435439181648,28494.931034482757,663.3744022922093,2,0.4,0.8
1002859,bridge 1001,N2,25.15225,92.1085,47.5,A,0.02150932990164537,28494.931034482757,612.9068721453226,1,0.4,0.4
1002861,bridge 1002,N2,25.1536944,92.1073611,17.0,A,0.02032676906286613,28494.931034482757,579.2098826002281,1,0.4,0.4
1002863,bridge 1003,N2,25.1546944,92.1056389,36.5,C,0.019142749173082844,28494.931034482757,545.4713174973974,3,0.4,1.2000000000000002
1002866,bridge 1004,N2,25.1589167,92.1001389,81.0,A,0.017363983617775327,28494.931034482757,494.78551567239634,1,0.4,0.4
1002869,bridge 1005,N2,25.1645556,92.0960274,36.5,B,0.015581935197708707,28494.931034482757,444.00616884248905,2,0.4,0.8
1002875,bridge 1006,N2,25.1772493,92.0558889,39.5,A,0.012007989763298156,28494.931034482757,342.16684016795585,1,0.4,0.4
1002878,bridge 1007,N2,25.1763882,92.0542222,24.5,A,0.010216092748954225,28494.931034482757,291.10685832333,1,0.4,0.4
1002883,bridge 1008,N2,25.1783049,92.0261938,6.5,A,0.007222302470027445,28494.931034482757,205.7990107936065,1,0.4,0.4
1002884,bridge 1009,N2,25.1748327,92.0275827,7.0,A,0.0066224501259890545,28494.931034482757,188.70625961935974,1,0.4,0.4
1002886,bridge 1010,N2,25.1719438,92.0199716,5.0,A,0.0054216511496592385,28494.931034482757,154.48957560256414,1,0.4,0.4
1002887,bridge 1011,N2,25.1710827,92.0188049,40.0,A,0.004820704517367814,28494.931034482757,137.36564276001533,1,0.4,0.4
1002899,bridge 1012,N204,24.1460274,91.3513056,40.0,B,0.02797274346819342,2330.0,65.17649228089067,2,0.4,0.8
1002901,bridge 1013,N204,24.1439997,91.3511667,3.85,C,0.026809879817968795,2330.0,62.467019975867295,3,0.4,1.2000000000000002
1002902,bridge 1014,N204,24.1397774,91.3513333,12.6,C,0.02622790084872997,2330.0,61.11100897754083,3,0.4,1.2000000000000002
1002904,bridge 1015,N204,24.1369163,91.3516111,9.5,B,0.02506284862199928,2330.0,58.39643728925832,2,0.4,0.8
1002906,bridge 1016,N204,24.1324993,91.3520556,3.0,B,0.02389688448839106,2330.0,55.679740857951174,2,0.4,0.8
1002922,bridge 1017,N204,24.1271382,91.4384719,4.6,C,0.01595235177136087,2330.0,37.16897962727083,3,0.4,1.2000000000000002
1002927,bridge 1018,N204,24.1274438,91.4520556,24.8,A,0.01455129804472575,2330.0,33.904524444211,1,0.4,0.4
1002936,bridge 1019,N204,24.1326938,91.4723882,1.65,A,0.012035164588248512,2330.0,28.041933490619034,1,0.4,0.4
1002949,bridge 1020,N204,24.162,91.4921663,13.5,D,0.008431126226879512,2330.0,19.644524108629263,4,0.4,1.6
1002959,bridge 1021,N204,24.1789438,91.5126667,6.2,A,0.007023142007975173,2330.0,16.363920878582153,1,0.4,0.4
1002961,bridge 1022,N204,24.1859997,91.5135,39.5,B,0.008185276132697771,2330.0,19.071693389185807,2,0.4,0.8
1002970,bridge 1023,N204,24.2174716,91.5098889,9.24,A,0.013426552101981829,2330.0,31.28386639761766,1,0.4,0.4
1002979,bridge 1024,N204,24.2523333,91.4913052,2.24,A,0.018655973281858015,2330.0,43.46841774672917,1,0.4,0.4
1002982,bridge 1025,N204,24.255,91.4885274,3.1,A,0.02039534446005629,2330.0,47.521152591931155,1,0.4,0.4
1002984,bridge 1026,N204,24.2615,91.482416,24.2,C,0.0215547428641463,2330.0,50.22255087346088,3,0.4,1.2000000000000002
1002991,bridge 1027,N207,24.297583,91.5135278,22.29,C,0.1320302548816199,5941.0,784.3917442517038,3,0.4,1.2000000000000002
1002994,bridge 1028,N207,24.2958608,91.5238049,19.4,C,0.13052013709243235,5941.0,775.4201344661406,3,0.4,1.2000000000000002
1002997,bridge 1029,N207,24.2936663,91.5370552,30.76,C,0.12900928977774276,5941.0,766.4441905695697,3,0.4,1.2000000000000002
1003001,bridge 1030,N207,24.2929719,91.5463886,38.25,B,0.12699123985777172,5941.0,754.4549559950218,2,0.4,0.8
1003009,bridge 1031,N207,24.2949441,91.5846663,18.7,C,0.12296626528173546,5941.0,730.5425820387903,3,0.4,1.2000000000000002
1003022,bridge 1032,N207,24.299333,91.639083,2.5,A,0.11648497834038785,5941.0,692.0372563202442,1,0.4,0.4
1003027,bridge 1033,N207,24.3025556,91.6693882,13.5,A,0.11422454357236966,5941.0,678.6080133634482,1,0.4,0.4
1003029,bridge 1034,N207,24.3035,91.6740827,31.4,B,0.11335841442009288,5941.0,673.4623400697718,2,0.4,0.8
1003031,bridge 1035,N207,24.3046667,91.6799438,1.5,A,0.11249100859818757,5941.0,668.3090820818323,1,0.4,0.4
1003033,bridge 1036,N207,24.305,91.6813882,45.0,A,0.11162232610665371,5941.0,663.1482393996297,1,0.4,0.4
1003036,bridge 1037,N207,24.3029167,91.690583,23.2,B,0.11032267642479979,5941.0,655.4270206397356,2,0.4,0.8
1003042,bridge 1038,N207,24.3025833,91.7186104,12.0,A,0.107868370254619,5941.0,640.8459876826914,1,0.4,0.4
1003048,bridge 1039,N207,24.3146944,91.7338052,3.0,A,0.10547917423549374,5941.0,626.6517741330683,1,0.4,0.4
1003049,bridge 1040,N207,24.3170549,91.7348052,9.2,B,0.10508285950651977,5941.0,624.2972683282339,2,0.4,0.8
1003051,bridge 1041,N207,24.3209716,91.7358886,4.5,B,0.10428913576031877,5941.0,619.5817555520538,2,0.4,0.8
1003053,bridge 1042,N207,24.3236104,91.7365552,19.0,A,0.10349668868374631,5941.0,614.8738274701368,1,0.4,0.4
1003056,bridge 1043,N207,24.3315271,91.7384997,6.0,B,0.10231431022634259,5941.0,607.8493170547014,2,0.4,0.8
1003058,bridge 1044,N207,24.3386386,91.7409719,15.8,A,0.10152861126066384,5941.0,603.1814794996039,1,0.4,0.4
1003061,bridge 1045,N207,24.3417497,91.7425552,4.0,A,0.10034896852389269,5941.0,596.1732220004465,1,0.4,0.4
1003062,bridge 1046,N207,24.3448886,91.7444997,4.5,A,0.09995520713417579,5941.0,593.8338855841383,1,0.4,0.4
1003064,bridge 1047,N207,24.3509444,91.7469163,1.5,A,0.09916713721061547,5941.0,589.1519621682666,1,0.4,0.4
1003065,bridge 1048,N207,24.3523889,91.7473886,4.5,A,0.09877264629539655,5941.0,586.8082916409509,1,0.4,0.4
1003068,bridge 1049,N207,24.3569444,91.7484997,6.0,C,0.09759154450762135,5941.0,579.7913659197784,3,0.4,1.2000000000000002
1003069,bridge 1050,N207,24.3566389,91.7493052,12.4,A,0.09719741835515344,5941.0,577.4498624479666,1,0.4,0.4
1003074,bridge 1051,N207,24.3792216,91.7506389,12.7,D,0.09526289910516401,5941.0,565.9568835837794,4,0.4,1.6
1003077,bridge 1052,N207,24.383576323837207,91.75181040872091,6.0,A,0.09412666313576323,5941.0,559.2065056895693,1,0.4,0.4
1003078,bridge 1053,N207,24.3866941,91.753,4.5,A,0.09374931606984185,5941.0,556.9646867709305,1,0.4,0.4
1003080,bridge 1054,N207,24.3931663,91.7542222,6.0,A,0.09299681051450516,5941.0,552.4940512666751,1,0.4,0.4
1003087,bridge 1055,N207,24.4220271,91.7583056,6.0,C,0.09041137213533573,5941.0,537.1339618560296,3,0.4,1.2000000000000002
1003088,bridge 1056,N207,24.4261104,91.7588333,8.2,A,0.09004460318919369,5941.0,534.9549875469997,1,0.4,0.4
1003090,bridge 1057,N207,24.433166,91.7601389,6.0,B,0.08930997100865655,5941.0,530.5905377624285,2,0.4,0.8
