road,km,type,LRPName,lat,lon,fix_method,shift_meters,condition,length
N1,302.237,Box Culvert,LRP298a,22.0699438,92.1038333,Fixed: Matched on LRP Name,7025.989250422447,A,3.0
N1,302.729,Box Culvert,LRP299a,22.0641667,92.107,Fixed: Matched on LRP Name,6936.3295056939605,A,12.6
N1,303.237,Box Culvert,LRP299c,22.0605556,92.1078056,Fixed: Matched on LRP Name,7043.0137107940645,A,6.2
N1,303.782,Box Culvert,LRP300a,22.0568611,92.1090833,Fixed: Matched on LRP Name,7225.0883262536,A,3.0
N1,303.793,Box Culvert,LRP300b,22.0522778,92.1091111,Fixed: Matched on LRP Name,6751.144001158423,A,12.4
N1,304.217,PC Girder Bridge,LRP300d,21.99223343870968,92.08635820737328,Fixed: Interpolated by Chainage,1.236192845769619e-08,A,58.5
N1,304.217,PC Girder Bridge,LRP300d,21.99223343870968,92.08635820737328,Fixed: Interpolated by Chainage,105.04891640371224,A,58.8
N1,304.449,Box Culvert,LRP301a,22.0486386,92.1082222,Fixed: Matched on LRP Name,7041.666935654293,A,14.2
N1,304.857,PC Girder Bridge,LRP301b,22.0449719,92.1078333,Fixed: Matched on LRP Name,6994.46013291734,A,24.2
N1,305.527,PC Girder Bridge,LRP302a,22.0379163,92.104,Fixed: Matched on LRP Name,6762.86455600566,A,22.5
N1,305.794,Box Culvert,LRP302c,21.98046236338583,92.07887162716536,Fixed: Interpolated by Chainage,114.91930188101679,A,18.7
N1,306.139,Box Culvert,LRP302e,21.979298574269006,92.07584922631578,Fixed: Interpolated by Chainage,118.36107577109506,A,3.5
N1,307.229,Box Culvert,LRP303a,22.0320827,92.1041667,Fixed: Matched on LRP Name,7564.160287385999,A,2.5
N1,307.981,Box Culvert,LRP304b,21.968958119680853,92.06415011170213,Fixed: Interpolated by Chainage,190.84306382107843,A,1.5
N1,308.652,RCC Girder Bridge,LRP305a,22.0205549,92.1015,Fixed: Matched on LRP Name,0.0,A,22.4
N1,308.652,PC Girder Bridge,LRP305a,22.0205549,92.1015,Fixed: Matched on LRP Name,7598.072182889559,A,22.4
N1,309.038,Box Culvert,LRP305c,21.959240111290324,92.06527912983871,Fixed: Interpolated by Chainage,8.609375394438382,A,8.2
N1,309.355,Box Culvert,LRP306a,22.0077222,92.0927497,Fixed: Matched on LRP Name,6773.666349183647,A,3.0
N1,309.971,RCC Girder Bridge,LRP306b,21.95207954069098,92.0678138084453,Fixed: Interpolated by Chainage,63.49126272077477,A,22.4
N1,310.723,Box Culvert,LRP307a,22.0039167,92.0904163,Fixed: Matched on LRP Name,6964.590943421289,A,1.4
N1,311.886,Box Culvert,LRP308a,21.9951108,92.0873608,Fixed: Matched on LRP Name,7115.8069833849395,A,4.5
N1,312.138,Box Culvert,LRP308b,21.9950552,92.0872774,Fixed: Matched on LRP Name,7346.392836755753,A,9.3
N1,312.354,Box Culvert,LRP309a,21.9893886,92.085333,Fixed: Matched on LRP Name,6973.025504581797,A,4.5
N1,312.609,Box Culvert,LRP309b,21.9862219,92.0835274,Fixed: Matched on LRP Name,6762.388977787099,A,4.7
N1,313.947,Box Culvert,LRP310a,21.9811104,92.0800271,Fixed: Matched on LRP Name,7326.007892302722,A,2.0
N1,314.144,Box Culvert,LRP310b,21.9810549,92.0799438,Fixed: Matched on LRP Name,7489.876947197806,A,3.0
N1,314.502,Box Culvert,LRP311a,21.914072720627804,92.06054720896861,Fixed: Interpolated by Chainage,138.99118236573977,A,4.0
N1,315.009,Box Culvert,LRP311b,21.90962291213307,92.06056612661449,Fixed: Interpolated by Chainage,357.3455675536738,A,9.2
N1,317.001,Box Culvert,LRP313b,21.9618611,92.0634444,Fixed: Matched on LRP Name,7907.963000399859,A,13.64
N1,318.11,Box Culvert,LRP314a,21.9569167,92.0673327,Fixed: Matched on LRP Name,8494.421592784067,A,9.3
N1,318.796,Box Culvert,LRP315a,21.9446663,92.0668049,Fixed: Matched on LRP Name,7808.896378368083,A,3.0
N1,320.189,Box Culvert,LRP316a,21.9354441,92.0623056,Fixed: Matched on LRP Name,8107.123474265086,A,3.0
N1,320.513,PC Girder Bridge,LRP317a,21.931666,92.0603611,Fixed: Matched on LRP Name,7990.5189036658785,A,56.4
N1,321.305,Box Culvert,LRP318a,21.9177216,92.0597778,Fixed: Matched on LRP Name,7234.642090924436,A,14.3
N1,321.536,Box Culvert,LRP318b,21.9160833,92.0601389,Fixed: Matched on LRP Name,7280.682994284427,A,2.1
N1,322.5,Box Culvert,LRP319a,21.9128611,92.0606667,Fixed: Matched on LRP Name,7815.3078082053025,A,4.5
N1,322.823,Box Culvert,LRP319b,21.9083889,92.0605278,Fixed: Matched on LRP Name,7613.026070577331,A,3.0
N1,323.619,Box Culvert,LRP320a,21.9031667,92.0611667,Fixed: Matched on LRP Name,7752.717925904346,A,15.8
N1,324.331,Box Culvert,LRP321a,21.8464441,92.0623056,Fixed: Matched on LRP Name,2249.8345933528008,A,7.3
N1,324.607,RCC Girder Bridge,LRP321b,21.8908886,92.0596667,Fixed: Matched on LRP Name,7367.195803492158,A,46.0
N1,325.153,Box Culvert,LRP321d,21.821142875048356,92.07402013887814,Fixed: Interpolated by Chainage,28.98558329792229,A,12.4
N1,325.49,Box Culvert,LRP322a,21.8810271,92.0589722,Fixed: Matched on LRP Name,7176.62579792909,A,14.0
N1,327.312,Box Culvert,LRP323b,21.8034238025641,92.07723221282052,Fixed: Interpolated by Chainage,32.57325993124723,A,14.0
N1,329.084,Box Culvert,LRP325a,21.8597222,92.0602778,Fixed: Matched on LRP Name,8283.371538151785,A,20.6
N1,329.181,Box Culvert,LRP325c,21.786997484,92.07894931599999,Fixed: Interpolated by Chainage,63.72394142539708,A,21.0
N1,330.931,Box Culvert,LRP327a,21.842583,92.0638611,Fixed: Matched on LRP Name,8009.650970626916,A,15.7
N1,335.38,Box Culvert,LRP332a,21.738562919148936,92.0831876319149,Fixed: Interpolated by Chainage,102.02538077516,A,14.0
N1,336.054,Box Culvert,LRP332b,21.732606859558825,92.08374883308824,Fixed: Interpolated by Chainage,114.40028819780821,A,5.2
N1,336.237,RCC Girder Bridge,LRP332c,21.730987831491714,92.08381564419889,Fixed: Interpolated by Chainage,94.51486396108619,A,38.8
N1,337.019,Box Culvert,LRP333a,21.7873886,92.0788882,Fixed: Matched on LRP Name,7188.028586212956,A,12.6
N1,338.859,Box Culvert,LRP335a,21.7776382,92.0843886,Fixed: Matched on LRP Name,7749.840069456601,A,12.8
N1,339.648,Box Culvert,LRP336a,21.7711938,92.0816382,Fixed: Matched on LRP Name,7759.104151243495,A,9.3
N1,342.77,RCC Girder Bridge,LRP339a,21.7392497,92.0828604,Fixed: Matched on LRP Name,7245.920932704689,A,59.6
N1,343.243,Box Culvert,LRP339c,21.672104960283686,92.0763992531915,Fixed: Interpolated by Chainage,219.99939087924704,A,14.0
N1,344.209,Box Culvert,LRP340a,21.7376386,92.0834719,Fixed: Matched on LRP Name,8468.042372237214,A,3.5
N1,344.531,PC Girder Bridge,LRP341a,21.7229438,92.0834719,Fixed: Matched on LRP Name,7158.067624611952,A,54.4
N1,345.911,Box Culvert,LRP342c,21.648084760956177,92.07332922270916,Fixed: Interpolated by Chainage,143.7138234208953,A,4.5
N1,349.759,RCC Girder Bridge,LRP346a,21.618376660401005,92.06917133759399,Fixed: Interpolated by Chainage,8.822985537234486e-09,A,44.55
N1,350.674,Box Culvert,LRP347a,21.6747493,92.0766104,Fixed: Matched on LRP Name,7306.715633810373,A,7.0
N1,350.99,Box Culvert,LRP347b,21.6742216,92.0765549,Fixed: Matched on LRP Name,7669.121610615372,A,5.2
N1,351.628,Box Culvert,LRP348a,21.6688327,92.0759438,Fixed: Matched on LRP Name,7610.983403474558,A,9.3
N1,352.064,Box Culvert,LRP348b,21.6618889,92.074916,Fixed: Matched on LRP Name,7267.563564561901,A,14.0
N1,352.641,Box Culvert,LRP349a,21.6590556,92.0751382,Fixed: Matched on LRP Name,7528.955953285501,A,1.4
N1,353.694,Box Culvert,LRP350a,21.6497219,92.0733049,Fixed: Matched on LRP Name,7274.029984806206,A,2.5
N1,354.739,Box Culvert,LRP351a,21.57440751629013,92.07074467122473,Fixed: Interpolated by Chainage,314.5373203837105,A,12.4
N1,356.261,Box Culvert,LRP352a,21.56232016888889,92.06981392518519,Fixed: Interpolated by Chainage,222.89878332736947,A,9.5
N1,356.517,Box Culvert,LRP353a,21.6213604,92.0724438,Fixed: Matched on LRP Name,6609.295349694829,A,4.8
N1,356.631,Box Culvert,LRP353b,21.559489251206433,92.0689481,Fixed: Interpolated by Chainage,183.0214040733255,A,7.0
N1,357.264,PC Girder Bridge,LRP354a,21.617166,92.0679993,Fixed: Matched on LRP Name,0.0,A,46.0
N1,357.264,PC Girder Bridge,LRP354a,21.617166,92.0679993,Fixed: Matched on LRP Name,6865.918582695436,A,46.0
N1,358.03,PC Girder Bridge,LRP354d,21.547066606557376,92.06689537540984,Fixed: Interpolated by Chainage,9.39487364861094e-09,A,44.63
N1,360.345,Box Culvert,LRP357a,21.5926108,92.0612778,Fixed: Matched on LRP Name,7149.544344634697,A,14.0
N1,360.551,Box Culvert,LRP357c,21.523733227906977,92.06557475988372,Fixed: Interpolated by Chainage,307.74819524218736,A,8.0
N1,360.89,Box Culvert,LRP357d,21.52077094074074,92.06614406296296,Fixed: Interpolated by Chainage,317.54596039680814,A,15.4
N1,361.043,Box Culvert,LRP357f,21.519508809189187,92.06667463027027,Fixed: Interpolated by Chainage,305.7638652275341,A,5.0
N1,361.751,Box Culvert,LRP358a,21.5861941,92.0650278,Fixed: Matched on LRP Name,7790.493328777895,A,3.0
N1,362.168,Box Culvert,LRP358b,21.584833,92.0652222,Fixed: Matched on LRP Name,8015.066497033364,A,2.5
N1,362.691,Box Culvert,LRP359a,21.5769993,92.0697216,Fixed: Matched on LRP Name,7619.663281681762,A,7.5
N1,362.889,Box Culvert,LRP359b,21.505131942957746,92.07444525528169,Fixed: Interpolated by Chainage,262.6295292075635,A,12.4
N1,364.056,Box Culvert,LRP360a,21.564,92.0702493,Fixed: Matched on LRP Name,7410.617950379204,A,14.0
N1,364.184,Box Culvert,LRP360c,21.49486951436464,92.07833469524863,Fixed: Interpolated by Chainage,236.18056910390607,A,14.1
N1,366.98,Box Culvert,LRP363b,21.478213068435753,92.09471517793295,Fixed: Interpolated by Chainage,207.40247730324245,A,7.2
N1,367.362,Box Culvert,LRP364a,21.4755164496,92.09678665119999,Fixed: Interpolated by Chainage,177.326830991244,A,14.0
N1,367.6,Box Culvert,LRP364c,21.47384463275862,92.09801258620689,Fixed: Interpolated by Chainage,172.57857484752444,A,3.0
N1,368.129,PC Girder Bridge,LRP364d,21.470055530337078,92.10064022322098,Fixed: Interpolated by Chainage,160.6854872711841,A,57.6
N1,368.129,PC Girder Bridge,LRP364d,21.470055530337078,92.10064022322098,Fixed: Interpolated by Chainage,1.1383932488187176e-08,A,57.65
N1,368.129,PC Girder Bridge,LRP364d,21.470055530337078,92.10064022322098,Fixed: Interpolated by Chainage,160.6854872711841,A,57.6
N1,370.799,Box Culvert,LRP367a,21.5083889,92.0717493,Fixed: Matched on LRP Name,6973.190223204365,A,9.2
N1,371.64,Box Culvert,LRP368a,21.4974719,92.0765549,Fixed: Matched on LRP Name,6473.957869864038,A,1.5
N1,371.848,PC Girder Bridge,LRP368c,21.44183897142857,92.10070835714286,Fixed: Interpolated by Chainage,9.85070141330206e-09,A,58.6
N1,372.43,Box Culvert,LRP369a,21.4964441,92.077166,Fixed: Matched on LRP Name,6911.16519250176,A,3.0
N1,372.782,Box Culvert,LRP369b,21.43420846241611,92.09726070671141,Fixed: Interpolated by Chainage,32.43019561190809,A,2.5
N1,373.192,Box Culvert,LRP369c,21.430808759388647,92.09611829213975,Fixed: Interpolated by Chainage,36.28918252077188,A,7.2
N1,373.424,Box Culvert,LRP370a,21.428840031645567,92.09539138607596,Fixed: Interpolated by Chainage,28.318267540140685,A,3.5
N1,373.598,Box Culvert,LRP370c,21.4283515971831,92.09407142676056,Fixed: Interpolated by Chainage,133.4976012835944,A,12.8
N1,374.081,Box Culvert,LRP370e,21.427895984000003,92.08945081600001,Fixed: Interpolated by Chainage,14.737198903635653,A,18.8
N1,374.655,Box Culvert,LRP371a,21.4851386,92.091333,Fixed: Matched on LRP Name,6503.983859748312,A,8.2
N1,375.035,Box Culvert,LRP371c,21.426774713281247,92.08044273671875,Fixed: Interpolated by Chainage,3.8514127446796844,A,7.4
N1,375.416,Box Culvert,LRP372a,21.4767771,92.0957497,Fixed: Matched on LRP Name,5939.839519075274,A,12.4
N1,376.062,Box Culvert,LRP372c,21.42736544980843,92.07089348084291,Fixed: Interpolated by Chainage,55.22081803797406,A,9.4
N1,376.931,Box Culvert,LRP373a,21.4712216,92.0998886,Fixed: Matched on LRP Name,6202.805483802829,A,2.0
N1,377.189,Box Culvert,LRP373b,21.4708049,92.1002222,Fixed: Matched on LRP Name,6322.256273191916,A,6.8
N1,377.519,Box Culvert,LRP374a,21.42783545222552,92.0579673860534,Fixed: Interpolated by Chainage,26.37887922497241,A,16.6
N1,377.753,Box Culvert,LRP374c,21.428029684873948,92.05575703613445,Fixed: Interpolated by Chainage,38.57058871508925,A,18.6
N1,378.02,Box Culvert,LRP374e,21.428058494827585,92.05322817155172,Fixed: Interpolated by Chainage,39.852459907543334,A,7.2
N1,378.492,RCC Girder Bridge,LRP375a,21.4545,92.10075,Fixed: Matched on LRP Name,0.0,A,13.0
N1,378.492,RCC Girder Bridge,LRP375a,21.4545,92.10075,Fixed: Matched on LRP Name,6185.4118120604535,A,13.0
N1,379.004,Box Culvert,LRP375c,21.42944521025641,92.04438071923077,Fixed: Interpolated by Chainage,48.9305698633143,A,10.9
N1,379.504,Box Culvert,LRP376a,21.4494719,92.0995274,Fixed: Matched on LRP Name,6589.202168210322,A,9.2
N1,380.346,RCC Girder Bridge,LRP377a,21.4375552,92.0984997,Fixed: Matched on LRP Name,6985.44724127093,A,148.5
N1,380.615,Box Culvert,LRP377c,21.43032578345865,92.02962069849625,Fixed: Interpolated by Chainage,50.063538677282075,A,3.5
N1,380.759,Box Culvert,LRP377d,21.43015392173913,92.02834349565217,Fixed: Interpolated by Chainage,47.41979979846495,A,10.3
N1,381.374,Box Culvert,LRP377f,21.426498621044043,92.02388340766721,Fixed: Interpolated by Chainage,43.194821421608545,A,9.0
N1,383.632,Box Culvert,LRP380a,21.4267771,92.0804716,Fixed: Matched on LRP Name,4497.589629723275,A,10.9
N1,384.001,Box Culvert,LRP380c,21.41249684305177,92.03952685177111,Fixed: Interpolated by Chainage,287.5438730553168,A,8.3
N1,384.978,Box Culvert,LRP381b,21.410298185846155,92.04966222399999,Fixed: Interpolated by Chainage,112.82522938541217,A,8.2
N1,385.237,Slab Culvert,LRP381c,21.409923683882784,92.05188844358973,Fixed: Interpolated by Chainage,111163.28018919294,A,1.9
N1,385.614,Slab Culvert,LRP382a,21.4270827,92.0632778,Fixed: Matched on LRP Name,2252.6673241664007,A,3.0
N1,385.78,Slab Culvert,LRP382b,21.4273327,92.0608333,Fixed: Matched on LRP Name,108928.61601587234,A,2.8
N1,386.494,Slab Culvert,LRP383a,21.4280549,92.0529444,Fixed: Matched on LRP Name,2865.666588389906,A,1.6
N1,386.968,Box Culvert,LRP383b,21.4274993,92.0484441,Fixed: Matched on LRP Name,3459.3337702582016,A,3.6
N1,387.843,Box Culvert,LRP384a,21.4295549,92.044083,Fixed: Matched on LRP Name,4733.534831730179,A,8.3
N1,389.282,Slab Culvert,LRP385g,21.38290766710526,92.07095108421052,Fixed: Interpolated by Chainage,182.9787162434094,A,1.7
N1,389.538,Slab Culvert,LRP386a,21.4298882,92.0279716,Fixed: Matched on LRP Name,7162.447280784127,A,0.8
N1,389.724,Slab Culvert,LRP386c,21.4258604,92.023166,Fixed: Matched on LRP Name,7303.986014744417,A,1.5
N1,390.047,Slab Culvert,LRP386e,21.376888228571428,92.07112232857143,Fixed: Interpolated by Chainage,241.45043223007207,A,1.5
N1,390.142,Slab Culvert,LRP386f,21.37627928901099,92.07174583131868,Fixed: Interpolated by Chainage,249.10296040025298,A,3.0
N1,390.506,Slab Culvert,LRP387a,21.4225549,92.0274438,Fixed: Matched on LRP Name,7409.886403257781,A,1.3
N1,390.595,Slab Culvert,LRP387b,21.4220827,92.0278604,Fixed: Matched on LRP Name,7462.523172365205,A,1.3
N1,391.255,Box Culvert,LRP387e,21.370690270873787,92.07906727864078,Fixed: Interpolated by Chainage,341.51237154029576,A,1.3
N1,391.373,Slab Culvert,LRP387f,21.369743638931297,92.07964348244275,Fixed: Interpolated by Chainage,263.7172619700808,A,1.3
N1,391.521,Slab Culvert,LRP388a,21.4191104,92.032416,Fixed: Matched on LRP Name,7809.914771195457,A,1.3
N1,392.526,Box Culvert,LRP389a,21.4135833,92.0393886,Fixed: Matched on LRP Name,7480.60939829977,A,2.5
N1,392.619,Slab Culvert,LRP389b,21.4120556,92.039583,Fixed: Matched on LRP Name,7425.129542888014,A,1.3
N1,393.038,Box Culvert,LRP389d,21.4111667,92.0441108,Fixed: Matched on LRP Name,7391.199160483313,A,4.0
N1,393.764,PC Girder Bridge,LRP390a,21.41025,92.0480552,Fixed: Matched on LRP Name,7822.452442539723,A,21.5
N1,394.681,Box Culvert,LRP391a,21.4079722,92.05475,Fixed: Matched on LRP Name,8136.627699037539,A,14.1
N1,401.752,Box Culvert,LRP398a,21.3571944,92.0791104,Fixed: Matched on LRP Name,8431.350365719016,A,14.1
N1,402.323,Box Culvert,LRP398d,21.3526667,92.0783327,Fixed: Matched on LRP Name,8530.49780023971,A,10.3
N1,403.495,Box Culvert,LRP400a,21.3381941,92.078916,Fixed: Matched on LRP Name,8161.6871247217205,A,14.0
N1,403.509,Steel Beam & RCC Slab,LRP400b,21.3324716,92.0790827,Fixed: Matched on LRP Name,7555.725790485472,A,23.5
N1,403.79,Steel Beam & RCC Slab,LRP400c,21.27161164076305,92.10560708393574,Fixed: Interpolated by Chainage,515.2421439769204,A,23.5
N1,405.969,Slab Culvert,LRP402b,21.3238049,92.0857219,Fixed: Matched on LRP Name,8609.077324987657,A,2.4
N1,406.218,Arch Masonry,LRP402c,21.3207493,92.0893052,Fixed: Matched on LRP Name,8363.088306681531,A,17.0
N1,406.517,Slab Culvert,LRP403a,21.3179438,92.0921663,Fixed: Matched on LRP Name,8290.569140851529,A,2.4
N1,411.81,Slab Culvert,LRP408a,21.23087847861386,92.1607571460396,Fixed: Interpolated by Chainage,528.9638483447255,A,2.0
N1,413.66,Slab Culvert,LRP410a,21.2639722,92.1141944,Fixed: Matched on LRP Name,7963.446926942314,A,2.0
N1,413.901,Slab Culvert,LRP410b,21.2637222,92.1144722,Fixed: Matched on LRP Name,8117.187029233964,A,1.8
N1,414.0,Slab Culvert,LRP410c,21.2623611,92.1161667,Fixed: Matched on LRP Name,7971.839654882341,A,2.2
N1,415.056,Box Culvert,LRP411a,21.2565556,92.122916,Fixed: Matched on LRP Name,7886.778334017831,A,6.4
N1,415.296,Slab Culvert,LRP411b,21.2565,92.1229716,Fixed: Matched on LRP Name,8063.362284189752,A,2.2
N1,415.574,Box Culvert,LRP412a,21.2521111,92.1287493,Fixed: Matched on LRP Name,7560.879954258633,A,3.1
N1,416.057,RCC Girder Bridge,LRP412b,21.2504722,92.1307493,Fixed: Matched on LRP Name,7607.925092892979,A,39.3
N1,416.354,Box Culvert,LRP412d,21.248083,92.1341108,Fixed: Matched on LRP Name,7299.539276104909,A,3.0
N1,416.966,RCC Girder Bridge,LRP413a,21.2447497,92.1389441,Fixed: Matched on LRP Name,0.0,A,9.4
N1,418.231,Box Culvert,LRP414a,21.183974431473533,92.15930264492131,Fixed: Interpolated by Chainage,603.2009426371174,A,1.2
N1,419.63,RCC Girder Bridge,LRP416a,21.172482806382977,92.15529403297872,Fixed: Interpolated by Chainage,8.814990237568229e-09,A,9.4
N1,419.88,RCC Girder Bridge,LRP416b,21.17037235020576,92.15473877654321,Fixed: Interpolated by Chainage,6.8755001124147825e-09,A,21.5
N1,420.18,Box Culvert,LRP416e,21.16823293090909,92.15314598181818,Fixed: Interpolated by Chainage,637.6823286363921,A,3.0
N1,420.606,Box Culvert,LRP417b,21.2243327,92.1614444,Fixed: Matched on LRP Name,7371.553652694982,A,4.6
N1,421.156,Box Culvert,LRP417d,21.160204500925925,92.1525257175926,Fixed: Interpolated by Chainage,708.9235527003684,A,3.0
N1,422.784,RCC Girder Bridge,LRP419a,21.2127222,92.1678882,Fixed: Matched on LRP Name,0.0,A,57.6
N1,423.804,RCC Girder Bridge,LRP420c,21.1977219,92.1705549,Fixed: Matched on LRP Name,6688.389915489948,A,3.3
N1,424.075,RCC Girder Bridge,LRP420d,21.138887184079604,92.16363790746269,Fixed: Interpolated by Chainage,747.8217379304391,A,3.3
N1,424.271,Box Culvert,LRP420e,21.138066495689657,92.1651978,Fixed: Interpolated by Chainage,787.5811722857319,A,1.2
N1,425.455,RCC Girder Bridge,LRP421f,21.136041297652582,92.17605699389671,Fixed: Interpolated by Chainage,3435.6101364233828,A,4.8
N1,425.882,RCC Girder Bridge,LRP422b,21.1859441,92.1610833,Fixed: Matched on LRP Name,6621.140528447749,A,3.3
N1,427.041,Box Culvert,LRP423c,21.12900608198198,92.18790361201201,Fixed: Interpolated by Chainage,809.733859414924,A,1.2
N1,427.154,Box Culvert,LRP423d,21.128322686486484,92.18867184234234,Fixed: Interpolated by Chainage,830.7570785404811,A,1.2
N1,427.622,RCC Girder Bridge,LRP424a,21.1742771,92.1557222,Fixed: Matched on LRP Name,7426.443611794083,A,6.4
N1,427.804,RCC Girder Bridge,LRP424b,21.1718327,92.1551389,Fixed: Matched on LRP Name,7407.738896583987,A,3.35
N1,427.969,RCC Girder Bridge,LRP424e,21.168416,92.1532778,Fixed: Matched on LRP Name,7363.930736446825,A,3.2
N1,428.578,Box Culvert,LRP425a,21.1673327,92.1524167,Fixed: Matched on LRP Name,7957.786866707,A,3.4
N1,428.89,Slab Culvert,LRP425b,21.1652222,92.1521667,Fixed: Matched on LRP Name,8098.875672837565,A,2.8
N1,429.491,Box Culvert,LRP425e,21.1624722,92.1522778,Fixed: Matched on LRP Name,8438.695283792375,A,1.2
N1,429.615,Box Culvert,LRP426a,21.1593056,92.1526111,Fixed: Matched on LRP Name,8266.09236837078,A,1.2
N1,429.719,Box Culvert,LRP426b,21.1586667,92.1525,Fixed: Matched on LRP Name,8297.91929175245,A,1.2
N1,429.912,Box Culvert,LRP426c,21.1556389,92.1527778,Fixed: Matched on LRP Name,8204.254849848172,A,2.8
N1,430.072,Slab Culvert,LRP426d,21.1537778,92.1528611,Fixed: Matched on LRP Name,8166.060830610328,A,2.8
N1,430.287,Box Culvert,LRP426e,21.1521944,92.1535278,Fixed: Matched on LRP Name,8217.503693451747,A,1.2
N1,430.978,RCC Girder Bridge,LRP427b,21.1442774,92.1586389,Fixed: Matched on LRP Name,7848.644947854852,A,34.2
N1,431.167,Box Culvert,LRP427d,21.10057741454545,92.20857805090908,Fixed: Interpolated by Chainage,990.9599092142571,A,3.0
N1,431.398,Box Culvert,LRP427e,21.098871031578945,92.20965791578946,Fixed: Interpolated by Chainage,1021.3219217821221,A,1.2
N1,431.877,Box Culvert,LRP428a,21.1414997,92.1599167,Fixed: Matched on LRP Name,8371.206225693675,A,2.7
